matched_index_id,historical_source_run_id,shared_construction_id,axis1_record_id,axis2_record_id,dataset_id,method_id,noise_sigma,replicate_id,clean_dataset_hash,perturbed_dataset_hash,evidence_role
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep23__37ac28fa551a0a11,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep23__37ac28fa551a0a11,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep23__37ac28fa551a0a11,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep23__37ac28fa551a0a11,swiss_roll_with_hole,conventional,0.08,23,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,d8bc038bbf027fc91819b71cbc4ae245d073a3d2da6143509f1c059df133c49e,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep23__32d2b4510fcaa8b2,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep23__32d2b4510fcaa8b2,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep23__32d2b4510fcaa8b2,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep23__32d2b4510fcaa8b2,swiss_roll_with_hole,f_mapper,0.08,23,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,d8bc038bbf027fc91819b71cbc4ae245d073a3d2da6143509f1c059df133c49e,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep24__78ec5abf3552a4c2,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep24__78ec5abf3552a4c2,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep24__78ec5abf3552a4c2,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep24__78ec5abf3552a4c2,swiss_roll_with_hole,conventional,0.08,24,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,09b2d2bc97a4d5b758f096245213212b981e20e4016b75c8f8027428b0b2041c,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep24__df8284553cd7597c,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep24__df8284553cd7597c,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep24__df8284553cd7597c,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep24__df8284553cd7597c,swiss_roll_with_hole,f_mapper,0.08,24,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,09b2d2bc97a4d5b758f096245213212b981e20e4016b75c8f8027428b0b2041c,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep25__93664a90b9e98175,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep25__93664a90b9e98175,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep25__93664a90b9e98175,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep25__93664a90b9e98175,swiss_roll_with_hole,conventional,0.08,25,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,7c6bf3b068df5399b7fd0584f56a0df50ad728f4331e9df6b12fc84e1c40ce76,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep25__e1bbd4d3b5419c8f,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep25__e1bbd4d3b5419c8f,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep25__e1bbd4d3b5419c8f,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep25__e1bbd4d3b5419c8f,swiss_roll_with_hole,f_mapper,0.08,25,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,7c6bf3b068df5399b7fd0584f56a0df50ad728f4331e9df6b12fc84e1c40ce76,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep26__95704577ba05f1e8,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep26__95704577ba05f1e8,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep26__95704577ba05f1e8,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep26__95704577ba05f1e8,swiss_roll_with_hole,conventional,0.08,26,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,b27cccfb4f8d60a3de1cdfac6c27ff4b0382acf13c0170a7a8b2181046563431,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep26__fa7a8ec70b64c469,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep26__fa7a8ec70b64c469,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep26__fa7a8ec70b64c469,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep26__fa7a8ec70b64c469,swiss_roll_with_hole,f_mapper,0.08,26,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,b27cccfb4f8d60a3de1cdfac6c27ff4b0382acf13c0170a7a8b2181046563431,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep27__8b55170e665c79c9,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep27__8b55170e665c79c9,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep27__8b55170e665c79c9,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep27__8b55170e665c79c9,swiss_roll_with_hole,conventional,0.08,27,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,431f7a0c95b0b9487081f2e43fb64c93eb990fc6970b2f75d6a997a31db2fc9e,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep27__72a332ad29107928,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep27__72a332ad29107928,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep27__72a332ad29107928,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep27__72a332ad29107928,swiss_roll_with_hole,f_mapper,0.08,27,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,431f7a0c95b0b9487081f2e43fb64c93eb990fc6970b2f75d6a997a31db2fc9e,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep28__444ad99ff3fbf39f,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep28__444ad99ff3fbf39f,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep28__444ad99ff3fbf39f,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep28__444ad99ff3fbf39f,swiss_roll_with_hole,conventional,0.08,28,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,f05ebed8e0987d80ced27633dc229a032e5925dcddf38c206b72a33f7213d810,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep28__86609f5c8a00a87b,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep28__86609f5c8a00a87b,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep28__86609f5c8a00a87b,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep28__86609f5c8a00a87b,swiss_roll_with_hole,f_mapper,0.08,28,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,f05ebed8e0987d80ced27633dc229a032e5925dcddf38c206b72a33f7213d810,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep29__3ef346d69eb7867a,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep29__3ef346d69eb7867a,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep29__3ef346d69eb7867a,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep29__3ef346d69eb7867a,swiss_roll_with_hole,conventional,0.08,29,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,97ec8dde8792cdc44a48fa7824862c5cf9f70419f2ae57a78d15831a5cd947c6,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep29__727ab30145a1840b,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep29__727ab30145a1840b,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep29__727ab30145a1840b,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep29__727ab30145a1840b,swiss_roll_with_hole,f_mapper,0.08,29,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,97ec8dde8792cdc44a48fa7824862c5cf9f70419f2ae57a78d15831a5cd947c6,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep30__b99d1411bd5eed32,M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep30__b99d1411bd5eed32,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep30__b99d1411bd5eed32,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.08__rep30__b99d1411bd5eed32,swiss_roll_with_hole,conventional,0.08,30,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,830119a33bd8406794be056d1c01bc8f39298360d8f49cd46000d987eef1c8f5,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep30__7cb56023d07c08c1,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep30__7cb56023d07c08c1,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep30__7cb56023d07c08c1,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.08__rep30__7cb56023d07c08c1,swiss_roll_with_hole,f_mapper,0.08,30,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,830119a33bd8406794be056d1c01bc8f39298360d8f49cd46000d987eef1c8f5,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep1__c4c9d27599a7b855,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep1__c4c9d27599a7b855,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep1__c4c9d27599a7b855,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep1__c4c9d27599a7b855,swiss_roll_with_hole,conventional,0.1,1,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,3317ea35434245a37e9f994f03e79ff73926c1248093869a83369dcb2d00dcd8,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep1__6314feb250cb65b5,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep1__6314feb250cb65b5,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep1__6314feb250cb65b5,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep1__6314feb250cb65b5,swiss_roll_with_hole,f_mapper,0.1,1,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,3317ea35434245a37e9f994f03e79ff73926c1248093869a83369dcb2d00dcd8,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep2__6652364d4e613f0e,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep2__6652364d4e613f0e,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep2__6652364d4e613f0e,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep2__6652364d4e613f0e,swiss_roll_with_hole,conventional,0.1,2,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,7c8600ff78143d110ef40f9438cb105025ecf5f60bd35447112f1fda69248854,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep2__4997f345a603880e,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep2__4997f345a603880e,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep2__4997f345a603880e,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep2__4997f345a603880e,swiss_roll_with_hole,f_mapper,0.1,2,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,7c8600ff78143d110ef40f9438cb105025ecf5f60bd35447112f1fda69248854,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep3__771b09fc98b76639,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep3__771b09fc98b76639,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep3__771b09fc98b76639,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep3__771b09fc98b76639,swiss_roll_with_hole,conventional,0.1,3,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,49f177508fc18ba416440907465d7b99290f46a51374746f7401c8b7d7099f6c,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep3__7fbe26c77bfe5d40,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep3__7fbe26c77bfe5d40,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep3__7fbe26c77bfe5d40,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep3__7fbe26c77bfe5d40,swiss_roll_with_hole,f_mapper,0.1,3,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,49f177508fc18ba416440907465d7b99290f46a51374746f7401c8b7d7099f6c,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep4__4d7c6aa6de800836,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep4__4d7c6aa6de800836,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep4__4d7c6aa6de800836,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep4__4d7c6aa6de800836,swiss_roll_with_hole,conventional,0.1,4,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,f06ae9a01e1aa5a269b2fb8115f09f06ef627721968acd5019dc2facedec2f84,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep4__da4f3952d68a61e0,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep4__da4f3952d68a61e0,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep4__da4f3952d68a61e0,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep4__da4f3952d68a61e0,swiss_roll_with_hole,f_mapper,0.1,4,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,f06ae9a01e1aa5a269b2fb8115f09f06ef627721968acd5019dc2facedec2f84,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep5__a3cd07991854de99,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep5__a3cd07991854de99,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep5__a3cd07991854de99,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep5__a3cd07991854de99,swiss_roll_with_hole,conventional,0.1,5,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,86ddfd017226bd3893c4fa5e8ed502e84167cfbb2fc9c1f073bda4f02f502d1d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep5__354b51de8cff90c1,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep5__354b51de8cff90c1,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep5__354b51de8cff90c1,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep5__354b51de8cff90c1,swiss_roll_with_hole,f_mapper,0.1,5,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,86ddfd017226bd3893c4fa5e8ed502e84167cfbb2fc9c1f073bda4f02f502d1d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep6__f10ec11085013a5d,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep6__f10ec11085013a5d,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep6__f10ec11085013a5d,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep6__f10ec11085013a5d,swiss_roll_with_hole,conventional,0.1,6,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,e5d1fea692ba2f0fbfe51ed1458c29e40d55910cd8cbb67f8c0990ca5adeba6d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep6__74043831a7e8f54e,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep6__74043831a7e8f54e,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep6__74043831a7e8f54e,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep6__74043831a7e8f54e,swiss_roll_with_hole,f_mapper,0.1,6,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,e5d1fea692ba2f0fbfe51ed1458c29e40d55910cd8cbb67f8c0990ca5adeba6d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep7__43c4d8dc7dfda4ef,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep7__43c4d8dc7dfda4ef,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep7__43c4d8dc7dfda4ef,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep7__43c4d8dc7dfda4ef,swiss_roll_with_hole,conventional,0.1,7,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,0e54d0db6f048c7db090f1d0707cfe5c1f3975b2d33dd815504e1f35c13dc37b,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep7__a1db47943755e656,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep7__a1db47943755e656,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep7__a1db47943755e656,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep7__a1db47943755e656,swiss_roll_with_hole,f_mapper,0.1,7,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,0e54d0db6f048c7db090f1d0707cfe5c1f3975b2d33dd815504e1f35c13dc37b,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep8__d4d96ebc5eb3d1a0,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep8__d4d96ebc5eb3d1a0,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep8__d4d96ebc5eb3d1a0,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep8__d4d96ebc5eb3d1a0,swiss_roll_with_hole,conventional,0.1,8,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,13b7a28562e504653a9d84bc17078d3cc134e4f899d51788c4c52938fc14b342,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep8__2183d3a2eee657a6,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep8__2183d3a2eee657a6,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep8__2183d3a2eee657a6,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep8__2183d3a2eee657a6,swiss_roll_with_hole,f_mapper,0.1,8,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,13b7a28562e504653a9d84bc17078d3cc134e4f899d51788c4c52938fc14b342,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep9__8027e65b3b9f3a0b,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep9__8027e65b3b9f3a0b,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep9__8027e65b3b9f3a0b,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep9__8027e65b3b9f3a0b,swiss_roll_with_hole,conventional,0.1,9,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,a445ca9471117b7f2c3901e569fa35676e4df75620e550ef57cfee8af1139712,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep9__317bb02482296861,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep9__317bb02482296861,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep9__317bb02482296861,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep9__317bb02482296861,swiss_roll_with_hole,f_mapper,0.1,9,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,a445ca9471117b7f2c3901e569fa35676e4df75620e550ef57cfee8af1139712,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep10__14dea71245a5d30f,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep10__14dea71245a5d30f,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep10__14dea71245a5d30f,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep10__14dea71245a5d30f,swiss_roll_with_hole,conventional,0.1,10,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,cfb44f82cbb2570ae43570724222891dc052f64afdf84d3e23952c101572787d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep10__1b18077a1c6c94aa,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep10__1b18077a1c6c94aa,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep10__1b18077a1c6c94aa,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep10__1b18077a1c6c94aa,swiss_roll_with_hole,f_mapper,0.1,10,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,cfb44f82cbb2570ae43570724222891dc052f64afdf84d3e23952c101572787d,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep11__f5791ced90163f15,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep11__f5791ced90163f15,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep11__f5791ced90163f15,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep11__f5791ced90163f15,swiss_roll_with_hole,conventional,0.1,11,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,fe4eb0fb0276d2dc123ab8133d8902c32640f8e8f6475d02f3f17823d1529ea2,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep11__8e5d18b4abef3f76,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep11__8e5d18b4abef3f76,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep11__8e5d18b4abef3f76,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep11__8e5d18b4abef3f76,swiss_roll_with_hole,f_mapper,0.1,11,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,fe4eb0fb0276d2dc123ab8133d8902c32640f8e8f6475d02f3f17823d1529ea2,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep12__1159243422b72c9b,M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep12__1159243422b72c9b,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep12__1159243422b72c9b,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__conventional__sigma_0.10__rep12__1159243422b72c9b,swiss_roll_with_hole,conventional,0.1,12,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,2215297dd1770c0d9ce9e43c3a757e431c34c081438ee0417e582ae2a9ac4c9f,retrospective_axis2_derivation
INDEX__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep12__bc87a3a405564f1c,M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep12__bc87a3a405564f1c,,HISTORICAL_AXIS1__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep12__bc87a3a405564f1c,AXIS2__N1_C_RETRO__M6A2__swiss_roll_with_hole__f_mapper__sigma_0.10__rep12__bc87a3a405564f1c,swiss_roll_with_hole,f_mapper,0.1,12,3077d280421674a39be26ff0c74f39d5665595a6753a9e51354c8b69a15d219e,2215297dd1770c0d9ce9e43c3a757e431c34c081438ee0417e582ae2a9ac4c9f,retrospective_axis2_derivation
